id,comment_text,label,gpt_zeroshot,distilBERT
4933a5ec2b57fcb1,On expulsion   The Loyalty section says that when Harry performed the Sectusempra curse on Malfoy that Snape did not expel him however in the Chamber of Secrets doesnt it say that only the headmaster or the head of house can expel people,0,0,0
44bfe7726f35c433,No but if you hum a few bars I can fake it   More importantly Jacoby Ellsbury just put my Red Sox ahead of the evil Yankees Adrian Gonzales added one for seasoning and the evil CC Sabathia got sent to the showers  And just now Ortiz whopped a  double  Life is good   I really like that Navajo kid,0,0,1
c66e40238db188c0,     todd goldman personal attack     Sorry buddy I forgot that its ok to be a jerk as long as you dont say dirty words like ISP p,1,1,1
d876f3cf9a234c5e,Oh shut the fuck up I only know as the idiot you are by virtue of your degradation of this sitproject with your stupidity,1,1,1
2984c7a4e35273e1,kill it,1,1,1
8890d04b4c904367,     Misconceptions     I am new to this so forgive me if i am doing this incorectly          Misconceptions   In a popular Bugs Bunny episode entitled Hillbilly Hare a square dance caller starts the dance with the following parody of square dance calling    Bow to your corner bow to your own    Three hands up and round you go    Break it up with a doseydo    Chicken in the bread pan kickin out dough    This animated satire has helped popularize the commonly held and mistaken notions that one should hold ones arms crossed over the chest while executing the step    The crossedarm dosido also may come from the fact that the early teachers of square dance and contra dance revival were recruited from the International Folk Dance movement according to an article in the Old Time Herald    In a popular Bugs Bunny episode entitled Hillbilly Hare  the two Martins  Punkinhead and tart dont cross their arms across their chest when thay Break it up with a doseydo  rather thay place there hands behind them  on the small of there back  see cartoon  ,0,0,0
6292505229f8d9ee,Education only   How to bleach your butthole   Step  buy grade a butthole bleach   Step   soak a item that will fit in your butthole for  hour   Step  insert the item in your butthole   Step   show off your new pasty white butthole,1,1,1
f04605608e5d4333,   Possibly DNS issues  I couldnt get it yesterday and a few other people could soo If it still doesnt work give it a day or something  ,0,0,0
086a0b39fa8630b9, You deleted the Belmont Blog     Are you for real     You are like a  grader erasing a College Professors PhD thesis    What balls you have    I dont even know where to begin at the chutzpah you have      Belmont Club had  posts of some of the best geopolitical and social observations around BAR NONE    From world history current events politics science and more the community of posts are well thought out reasoned and spirited    You sir are a disgrace,1,1,1
04af226c72ece494,    Actually its not universally accepted that there was one single person from whom all humans are descended  Alternative hypotheses include that there was a small group of contemporaneous ancestors none of whom is ancestor to all of us  See eg this all modern humans descended from the same small group of people       ,0,0,0
925613708d370f90,Stay out of Elmhurst Its horrible NOBODY speaks english Filthy people too,1,1,1
3aad684a1030897c, Cloverfield Monster    If we have a photo of the monster from the movie that isnt handdrawn or fanmade can we put it in the wiki Or is everyone going to bitch and complain most likely about the fact that it isnt fair use rationale or something      So cynical Well if it actually looks goodI mean how good can a photo of a silk screen look—  •,1,0,1
4df8b8573ccb028b,Discussions usually last a week and that one was closed after a week which is proper Your solution is that you win the argument I think things should stay as they are and I feel that your personal connection to the subject makes your opinion of his notability somewhat biased,0,0,0
414f9b4f3d046932,     Quite  The idea that the Union Cycliste Internationale would bend the rules to let an American evade a drug ban is simply absurd Especially that American friend of Shrub and all   ,0,1,0
a98e2cb207a10983,hay my name is dalton cabe i like niggers,1,1,1
a811e58d6c1f37e1,he said yes but fools and cranks  ,1,1,1
1a1d88c507e04145,   You are a huge massive rapist cock sucking faggot,1,1,1
ce103926fa2c9df4,Can you point me to exactly what you mean on the Heidegger page perhaps,0,0,0
96feab3e3a8ea605,     Noelia     Hello    I am Regina Aguirre am writer for HitMusical also I collaborate with Leila Cobo at Billboard Magazine I do see that you make a wrong staement when you edit Noelias profile you said the only good album she has is Nolei with the song TU YOU ARE WRONG    Grados was a great album ist also a review of that album by Leiula CoBo Billborad Magazine she states that Noelia sound better that ever her song ComoDuele spend  weeks on the top  on Billboard and was nominated for Pop Song of the Year in   this song was also the song of the Sopopera Barrera De Amor  aslo I noticed that you talk about music like and expert and we all do respect a write for music am also a Colaborator for Radio and Records Seccione en Espanol  Noelia ist certified by the RIAA  with and GOLD Album and you dont mention that either Why   go to RIAA data base and you will find the information also visit allmusiccom  and enter Noelia and review all the charts I feel that you do have a personal issue with this girl and its not fera and its not profesional,0,0,0
7fa91df080ff10b8, How Alaska became US territory     Actually Alaska was not sold to US In  Russia and US signed the agreement about renting this territory for  years Inspite of signed agreement US did not give it back in ,0,0,0
7b5add719b2a6f5b, Re Edit war in progress     They were playing the same stupid game as IvanOS was Neither of them are anywhere close to newbies and they really should know better than to edit war over a single word whose existence or lack thereof has no meaning to the vast majority of English readers Its just plain ridiculous that we have to look at that kind of nonsense over a glaring WPARBMAC hotbutton issue If anything I could have made IvanOS block a longer one because Ive previously applied blocks to them with no apparent result YMMV I see youre an admin so you can adjust block lengths yourself,1,1,1
651e0ce5ca7b9b11, Edit request on  August                   you suck,1,1,1
566885c2cd6647e5,Welcome to Wikipedia the free encyclopedia You dont have to log in to read or edit articles on Wikipedia but creating an account is quick free and nonintrusive requires no personal information and gives you many benefits including   The use of a username of your choice   The ability to view all your contributions via a My contributions link    Your own user page    Your own talk page which if you choose also allows users to send you messages without knowing your email address   The use of your own personal watchlist to which you can add articles that interest you   The ability to rename pages   The ability to upload images    The ability to customize the appearance and behavior of the website   The eligibility to become an administrator    The right to be heard in votes and elections   Your IP address will no longer be visible to other users    We hope that you choose to become a Wikipedian and create an account  We hope you enjoy your time here on Wikipedia as a Wikipedian      Well Im just an observant IP here but I saw your post on the reference desk Since this is Wikipedia you can edit the article and remove what you think is misleading information When you do this please leave a message on the talk page so people can help track out sources and stuff Thanks  ,0,0,0
f23afa0a0f9dd13f,Argh stupid bot,1,1,1
5d680abc9c44b3a3,Anyways happy editing,0,0,0
24630dbb539c979d,He is a sciolist and a charlatan,0,1,1
840defc29f427e22, fuck you clue bot     you racist bitch,1,1,1
9ab764f2cf3e66d8,Please stop adding unreferenced controversial biographical content to  articles or any other Wikipedia page Content of this nature could be regarded as defamatory and is in violation of Wikipedia policy If you continue you will be blocked from editing Wikipedia       If this is a shared IP address and you didnt make any unconstructive edits consider creating an account for yourself so you can avoid further irrelevant warnings,0,0,0
5a586f5d785a8f16, FYI     For future reference it is appreciated if you at least notify article creators when you tag something for AfD because they may wish to explain their reasons for creating the article in the first place Cheers,0,0,0
f061934a43057ac8,Way to help resolve the issue  SPORT what an asset to the project you are ,1,0,0
3ee81e5c124eb0f1,Ive skimmed over that pdf I cant find the guys name who wrote it anywhere so it might as well be WikipediaNo original research Also while he mentions that Mastrocinque hasnt been refuted I dont remember him giving examples but I could be wrong Anyway Im not sure what anyone is trying to argue here If its authentic then it seems to date around the second or third century Big whoop I dont understand how Christianity is  argued to be the religion that stole EVERYTHING but had nothing stolen from it by someone else But really just think about it Out of any ideas to be borrowed would the Christians really borrow being crucified Would they really want God to be killed in the most disgraceful way Thats like saying if Jesus was shot with an arrow someone said they stole the idea from some Greek god who got shot with an arrow Crucifixition isnt something mythical that happens Its just something very real that happened to a lot of people Im pretty sure if theres one historical fact that everyone agrees on about Jesus its the crucifxition IMO the stone looks like a forgery The art that it was compared to was pretty bad This looks too three dimensional to have been made back then Also where is the story about this person being crucified in the first place That pdf points out that Justin Matyr even says that no other pagan god had been crucified,0,1,0
11250dec95fc6a3c,    It could be a parameter that doesnt appear unless filled in It would therefore only affect the illegal settlements   ,0,0,0
1d0aa81760249724,stupidity by an Americahater sad and common,1,1,1
90b5f37c39988f32,Christo Morison    A rare species of the male human thing,0,0,0
ccfeb8585c074274, Vandalism     This is in reference to your vandalism of Homosexuality and ,1,1,1
b4282c995e351376,What a fucking elitist group —  •  ,1,1,1
287ee06fb4da4aba,     MOTD Barnstar         styleborder  solid gray backgroundcolor     valignmiddle         stylefontsize xlarge padding  verticalalign middle height   The MOTD Barnstar      styleverticalalign middle bordertop  solid gray  This award is given to you for helping out Motto of the day Thanks to your effort MOTD has brilliantly and successfully passed the most difficult period of the year In fact there are mottoes scheduled until the end of the summer For this reason MOTD would like to express heartfelt thanks to you for your support We appreciate your efforts in further helping the project – delivered by  on behalf of WikipediaMotto of the day    ,0,0,0
6b5a7a5aba722fa1,She is a woman in a mans body Rumour has it she was born with a dick,1,1,1
8051aec4f2b66db6,Unforunately leaving it blank led to some funny behaviour So using the given percentage and total area Ive calculated some new values If this data is inaccurate it is only a temporary solution and the landwater are fields can be hidden if really necessary ,0,0,0
c1f332dbb6c8b639,Actually the occupation stopped when civil administration was established that would be sometimes not after Aug   And technically after Barbarossa began the Allies considered the  agreement valid so considered Bessarabia part of the Soviet Union under Axis occupation those who didnt before cause US and SU never recognized the territorial changes of  Anyway I dont think that article will ever be near NPOV see latest edits thats why I never touched it,0,0,0
44aa94b79a6e5143,hey i did nothing wrong i am just a sick prostitute,1,1,1
d63d8ff3381b976c,Why do you care you big smelly willy,1,1,1
fc74b1b5a32eee0a, ANAL NECROPHILIA      ANAL NECROPHILIA     Keep your toilet talk to  your school so  your principal knows about it,1,1,1
e1a353d3023470af, OK fair enough,0,0,0
434464ba641bf874,       Please refrain from adding nonsense to Wikipedia as you did to University of Notre Dame It is considered vandalism If you would like to experiment use the sandbox  Please stop or you will be blocked from further editing    ,0,1,0
319b84b18dc0754f,Listen dude I honestly cant be bothered fighting with you I have family in Egypt that I am worried sick about,0,0,1
355c8bfdcbf4acd1,Eric Lindros,0,0,0
ab37de644132946f, on your talk page and someone will show up shortly to answer your questions Please remember to sign your name on talk pages using four tildes  this will automatically produce your name and the date You may also push the signature button  located above the edit window Finally please do your best to always fill in the edit summary field This is considered an important guideline in Wikipedia Even a short summary is better than no summary Below are some recommended guidelines to facilitate your involvement Happy Editing               classMainPageBG stylewidth   solid FFFFFF  verticalaligntop       styleverticalaligntop     Getting Started          Wikipedia Tutorial    How to edit a page    The five pillars of Wikipedia    Manual of Style    Be bold in editing    How to write a great article    WikiProjects       Getting your info out there           Cite your sources    Neutral Point of View    Point of View    Verifiability    Uploading images    Image use policy       Getting more Wikipedia rules           Policy Library         classMainPageBG stylewidth   solid FFFFFF  verticalaligntop       styleverticalaligntop     Getting Help          New contributors help page    Where to ask a question    Help Desk    Frequently Asked Questions       Getting along          Wikiquette    Civility    Sign your posts    Wikipedians    Conflict resolution       Getting technical           Cleaning up vandalism    Pages needing attention    Peer review    Utilities    Village pump            ,0,0,0
33d1068420e63371,I never said anything about removing content I said STOP ADVERTISING your website Petitions specifically those that have no notability will be removed from Wikipedia in the future You have been warned,0,0,0
69030c6982e228e0,USER USES WIKIPEDIA TO SOLICIT SEX WITH YOUNG BOYS,1,1,1
9d91a436d1fbde28,he just went for a shit and was possibly touching himself he likes to touch his willy and possibly other males i think he touched a jewish willy out there,1,1,1
a303e4fe6becbe8b,MEGAN IS A BAD ASS MOFO,1,0,1
6ef35e5120ec03f7,     Please do not vandalize pages as you did with this edit to Sebastian Vettel If you continue to do so you will be blocked from editing   ,0,0,0
20b6b15234429f4f,RILEY HAS THE BEST VAGINA,1,1,1
e1e48ea3952cf790,No time limit is that right Hahaha Incidentally that article youre working on has a lot of links in the further reading section,0,0,0
f28d334d7554bdd8, Amit Choubey     Theres speedy delete then theres delete it before Ive finished telling the author improve the article  Can you undelete it and give us a chance to improve it please       Done with a prod so that he has  days to improve it      Thanks       Its been deleted again by  Just letting you know      Yeah I noticed that  Ive asked  why so quick with the delete and if he saw the  tag  no reply yet       Well it mysteriously came back but radically trimmed and with no history  Itll have to do         Chetan Ramlu     I appreciate the efforts that you have made to improve this page What other information do you requie to make this a better and more informative page I will do my best to get you the information required with appropriate citations  —Preceding unsigned comment added by   •       As posted on     If you could find verifiable infomation in reliable sources to support the statements highlighted with the little  flags you can add links to that info by adding it between  and  pairs see this article for more info about doing this  The reference will automatically appear in the references section of the article and will support Chetan Ramlus notability for continued inclusion in the encyclopedia  A couple of important points to remember Selfpublished sources such as blogs forums and social networking sites like Facebook Bebo MySpace etc are not usually considered reliable sources  And do not copy material verbatim from other websites most editors will delete such copyright violations on sight so take the time to at least rephrase or precis the info    As for expanding the article if there is enough information about his film  TV that could be split off into a new section  If he has been nominated for or won any awards it would be nice to include that in a new section again with supporting references    One last thing  Some people are determined to see the Amit Choubey article deleted it was flagged for speedy deletion  times in one day  I tried by best to at least give you the time to work on it  Even so the poorly laid out page that was there has been severely trimmed and is scheduled for deletion on  May  If you want that article kept too it might be better to apply your efforts there first    ,0,0,0
02046058935d0121,He certainly was the person behind the whole convention and was the leader of those seeking a strong central government  However the original draft of the convention was written by Nathaniel Gorham of Massachusetts John Rutledge Edmund Randolph James Wilson and Oliver Ellsworth according to the article linked to  So Id go with primary architect leading role etc but the facts do not support the assertion that he actually wrote it ,0,0,0
cbd83ffa0927bc8d,     Alleged Original Research     I have added back a load of content that was removed supposedly under the reasoning that it was original research First there was reliably sourced content that was removed The Changes in direction section was already reliably sourced as were the quotes How that falls under original research Ill never know The show underwent some major changes and to omit that one of the main characters was killed off makes no sense whatsoever The fact that two of the main stars John Amos and Esther Rolle publicly complained about the series and ultimately left because of it also doesnt fall under OR This was covered by the media as evidenced by the sources that were present If someone had a problem with Ebony and The LA Times being reliable sources they should have dropped a note here instead of removing a shit ton of content that someone took the time to write not me and another person me took the time to source Original research isnt including details about the work its drawing your own conclusions based on your own research In television show articles we can use the work itself as a source for the actual details of the show Once the writing start veering off into overly detailed garbage thats when the OR police can come out Works of fiction should have some details about production ratings show changes etc If not all we have is an article that say a show aired and some people were in it It took me all of  minutes to find sources for the majority of the removed content  none of it was contentious nor was it OR which means it should not have been removed Ironically actual original research about the stupid opening titles was left in  ,1,1,0
976e89387ada148a,deleted recent addition which was out of place in terms of the articles chronology and stated conclusions about Dylans religious beliefs which were neither sourced nor verifiable Wregard to the photographs Dylan on at least one occasion commented that people were reading more than they should have into his participation in one of his sons bar mitzvah in Jerusalem,0,0,0
638fe2a2dd50e99b,So basically what we have here is   Two or more editors  and Quale who have had a consensus on the article since  Dec    An IP address editor  who keeps introducing material against consensus   Another editor  who came by saw the brouhaha and made another revert   A fourth editor Jsharpminor who came by saw the brouhaha and templated three people for excessive reversion and    An article that now stands correct by consensus   It seems that the obvious thing then is to leave the article the way it is However do take note that engaging someone in an edit war even if consensus supports you isnt the right way to handle it For clarity the page was reverted six times between   Apr and   Apr You might want to see the pages on reverting and edit warring for suggestions including a request for protection and the edit war noticeboard Im posting a report of this to the noticeboard Im not sure what theyll decide to do with him   Cheers,0,0,0
3f1f27d9e59d9356,i love to have sex with farm animals,1,1,1
df47bf03abf0bac3, Ceasing Usership     Thats It YOU HATE ME Is the block a year Or a month I am going to cease usership in August  after two years of membership,0,0,1
c46d92c2bc92f048,liên lạc với nhau bằng sóng radio,0,0,0
c6f414dc885a2cac, This song is mad ass     Dont you agree,1,0,1
bc3941920415c364,Gary Smulyan  Baritone saxophone player,0,0,0
dbff8d3c33583963,        You have been blocked from editing for a period of  hours for vandalizing Wikipedia If you wish to make useful contributions you are welcome to come back after the block expires   ·  ,0,0,0
22417cc2fb529a30,Thanks for your help on this article Let me just try to briefly answer your question Peoples economic behavior is a complex question that deserves rigorous thinking The St Petersburg paradox is a poor example to use because the infinite casino version is spurious and it far from clear that the finite version proves anything at all since it is so similar to real world lotteries that sell quite well at a premium,0,0,0
41f3758ea89c0332,Oh yes  God forbid an encyclopedia article about a man who paints with his penis link to a picture of a man painting with his penis,1,1,1
7a6fe22e389afa52,IPS means police and its a completely different thing in Indian bureaucracy diplomats are people who join the foreign services ie IFS I cited that with a much credible source which means the NYT citation is incorrect I guess you understand this difference,0,0,0
e7367e15330e993c,Shut up,1,1,1
d93617f15c950302,   Hope that bitch knows what the hell shes doing Britneys song is already breaking records albeit being a generic song Its amazing how strong her fanbase is still Hope Gagas fanbase has grown likewise —   ,1,1,1
8c68b08c7985463b,I also dislike the parenthetical referencing that I see at Atonality It would be hard to find a more distracting way of presenting reference minutiae to the reader   ,0,0,0
43ce936ac3d0f89c,i z i stupid boy,1,1,1
2240bd4ac087d5bd,Ive always wondered how do you Hindu nationalists contrive to believe that the discovery of the British that they were actually related to the Indians was intended as a degradation of India We all know that the British during the Empire had a rather high opinion of themselves Which do you think would have had more prestige in their eyes An ancient nation that derived from the same source as they themselves or a nation of savages with no relation to the British from time immemorial In the colonial mindset of the British the AIT actually ennobled Indian culture rather than degrading them so all your droning about it all being a British ruse to portray India as barbarian makes no sense whatsoever Thats the  century colonial picture Of course today a culture has not more or less prestige depending on whether it is derived from IndoEuropean roots and IndoAryan migration India today would have the exact same prestige if there had been no IAM it just would be allDravidian instead of IndoAryan speaking          ,0,0,0
03290c0e8afef0fb, LUNA SANTIN IS A FUCKER WHO LIKES GAY NIGGERS     GAY NIGGERLOVER,1,1,1
b98189322dce9f40,That doesnt excuse your edit warring If you wanted to set a good example for a new user thats certainly no way to go about it I suggest you read the  policy the rule does not convey an entitlement to revert three times each day Reverts dont have to be identical the first edit had the same effect as all the others you removed the POV tag The fact that you replaced it with something else you liked better doesnt mean it wasnt a revert,0,0,0
7637b32c40b7be41,I second that the picture befor was stupid  This one is better but the one that was on here originally was definately the best,1,0,1
915c9d7476c66f36,    balance   This page has one sentence about the basic definition of the word and a huge amount about the slangprofane uses Perhaps the former should be extended is there no information about female dogs available beyond their name This is an encyclopaedia not a dictionary        i feel that whoever is looking this definition up is very appropiate and should be deleted from wikipediaIMMEDIATLY this word is used very often and is also a very mean word i belive that is majorly true very much so okay so the good meaning is a female dog  BITCH   —Preceding unsigned comment added by   •       etymology   The word bitch is from the Old Norse Bikkjuna meaning female of the dog of unknown origin Grimm derives the Old Norse words from Lapp Pittja But OED notes that the converse is equally possible   The adj Bitchy was first seen in     The verb meaning to complain in    Slang Bitchen good is attested to the      reclaiming the word bitch    The word bitch is actually only offencive in American and Canadian English In most other English variants bitch maintains its correct definition  female canine People have argued that bitch is different because it is used as an insult  but so is pig dog cow and others These are not considered profane so why is bitch As far as I am concerned there is nothing to reclaim as bitch simply means a female canine    It may be used as a pejorative or descriptor  that does not make it a profanity         It should definately say something about Kyle Vanderweilen and all his bitchin Is there any particular evidence of women reclaiming the word bitch in the  Can anyone point to articles on this etc The song is definitely interesting and belongs here but doesnt actually reclaim the word bitch any more than it reclaims the word sinner    Also I dont really understand the last paragraph and it sucks  I was going to try and clear it up but I realized I dont know what it means Can someone point to a source that lays out the argument about bitches fertility and patriarchy more clearly       We dont need articles at all as I there are definitely enough examples even outside of the  Missy Elliot cleary and repeatedly reclaims the word for instance Shes a Bitch      References are fine  just the name Missy Elliot got me to find a quote of a rolling stone review that mentioned reclaiming the word In fact if some one knows more about her it might be interesting to add a section on her work and on how it relates to womenslurs more generally within hiphop      How relevant is this reclamation It seems to me poison for a woman to use an epithet which still strongly connotes despised traits I dont see how using a word connoting querolous spiteful and malicious can be empowering But I dont know lifes a bitch      It stems from a reaction to the prevalence of tagging any woman who doesnt adhere to a certain standard of femininity as a bitch To use a literary example in the novel The Handmaids Tale the narrator related the feeling that whenever she outsmarted a man she could almost hear him calling her a bitch in his mind even her own husband       That literary reaction you recited is jealousy men have names for other men who outsmart them too but not having a word like bitch for them they have to resort to a greater variety of pejoritive epithets Though you havent been specific I think that standard of femininity you referred to is a pretext for subordination which both sexes often strive to impose on the other but men have traditionally had more power Because it is such a popular epithet in slang the connotations of bitch are diffuse though still commonly pernicious I think bitch in itself is not chiefly a denunciation to punish women who do not conform to that standard but rather a contemptuous word often used for it    However I still dont see the point of reclamation for if bitch were purged of contem,0,1,1
b9a7412710087f06, BA Hospitality  Service Management CONFERENCE MANAGEMENT Group Project     Class    Name Hui Ching Kit Will           Law Ho Wang Hary ,0,0,0
8c86d7921777283e,I SAY STOP YOUR VANDALISM ALREADY ASSHOLE,1,1,1
1c105220d7afed01,Fag,1,1,1
67d76d555f03bdb7,Chuck Norris is GAY,1,1,1
82f0927e13252c22,that you are a dork,1,1,1
91edfe26245d2b57,Adherence to template    I think this article contains a lot of good information although perhaps some a bit more relevant than others in any case perhaps we should start making an effort to adhere it more closely to the template for football clubs found here       ,0,0,0
79587d8e905a19eb,HAPAHR YOU GO GET A LIFE    I have written on Territorial Army since I am an expert in Military affiars especially Military Law with a special concern for voluntary forces and hence the knowledge of this article and many other TA officers and men You please have a look at the edit history of the article and it would be clear to you that you are the only one having a problem with the entire article and also the only one with negative vibes and rantings Politness is definitely not your forte and calling me and others Navdeep would prove just that Self glorification it is not since I do not even personally know Navdeep Singh but everyone in todays army knows about his contributions,0,1,0
ba0c7cebb23984d5,WOOH Man I hate her,1,1,1
bcdd438289d7b4ab,Consider me mistaken Damn you Hillal and your amazing memory   	      ,1,0,1
74d675552469be5b,posting total bullshit get a life,1,1,1
5720cc039f67fa93,    WikipediaFeatured picture candidatesFileMysore Palace Morningjpg     aligncenter    styleborder  solid  backgroundcolor cfc         An image created by you has been promoted to featured picture status Your image FileMysore Palace Morningjpg was nominated on WikipediaFeatured picture candidates gained a consensus of support and has been promoted If you would like to nominate an image please do so at WikipediaFeatured picture candidates Thank you for your contribution      ,0,0,0
048214449f8febcd,I think it made it more confusing The article already says directly that a sequence space is some subspace of the space of functions from N to C  ,0,0,0
6ef865a03c9ff7f9,    Personally I agree with the removal of flags from all infobox but it also states in MOSFLAG It may in some narrow military history circumstances be appropriate to use flags  ,0,0,0
0e4f20f734016c28,The sharecropping system and other practices which arose in the South after slavery was abolished which while primarily affecting AfricanAmericans did affect whites as well,0,0,0
f03b889aebc01435, Fine Some of them you will not find on the web I will paste them here and you will paste them in the article since you are the one insisting on this,0,0,0
68a8140c7b5e6bbd,    WikiProject Biography classListlivingyesroyaltyworkgroupyeslistasPhilip Prince Duke Of Edinburgh,0,0,0
745d8e51530f058b,FUCK USA D SE FUDERAM,1,1,1
8218c154c8d42b18,    Although I dont disagree with the sentiment Ill say it once again be careful of civility here  Starting a sentence with where the fuck is not a sign of civility    ,0,1,1
d8ed3529442f2d7a,haha she was raped    Headline text ,1,1,1
3aef1ea447be01f1, Red text     How about the red text when comparing versions of articles Id rather eat a rotten ass of a roadkill skunk and down it with bear,0,1,1
6f1c31e954c186e1, i love u     put your ballz in my mouth,1,1,1
ee76729b37357d5f,   Hi Yes there are two tools we use all the time which yield slightly different results one is precise the other fuzzy They are   Earwigs Copyvio Detector fuzzy but farreaching and   the Duplicate Detector   Im afraid we dont agree on the amount of difference there must be from a source in the simplest possible terms content you add here must be written entirely in your own words It just isnt enough to change a few words or phrases in an existing text Also Im afraid that a rewrite cannot be started by copying over the preexisting and potentially infringing text – the page needs to be rewritten in new language which is not that of the original from scratch content which is definitely original infobox categories references etc can be copied over but nothing that might be contaminated Of course the placenames and so on will remain the same but the rest of what you write needs to be to look and to feel quite different from the source material I suggest if you dont mind clearing the body text from that page and making a clean start Do you think there might be other articles where you have stayed as near to your sources as you have in this one If so they too may need some revision and if so your help with that would be much appreciated Regards   ,0,0,0
6060581b1af5f167, Patrick Kenney     A young boy living in PA he is a ceartified rapist,1,1,1
51928314e1b91801,Dear Smalljim   Sob sob Please help me Im crying please I really need your help the sockpuppets are at me again tonight and I cant get any editing done Oh please I promise I will suck your dick for you Love from your boyfriend  Amortias,1,1,1
2298fae2953eb58d,hi bitch i want to fucking find out about my homwork now,1,1,1
0be45841e80217b7,I never denied saying that I am proficient in English English is not my first language I sometimes find links confusing my husband was born in Hong Kong,0,0,0
8e9e2f379bbdb0a0,Grow up you sick bastard,1,1,1
60b4d3980ec33676,Damn,1,1,1
65d93dafad7a5a32,Ugh thanks Who the heck are you,0,1,1
93e11783b31fcfba,This is why Wikipedia people bother me with their anal ways He is a New York Knick lol,1,1,1
dece7f7dd57897ba,It is a pretty terrible fucking article Really poorly written,1,1,1
1f7fc5fd02456cd2,The problem is that all the guides on GameFAQs that Ive read claim him to be a PolarPura equse driver which was what I was going on As I saw it and take note of this you were meerly posting that he was a CrashCortex driver with no proof and the other guy was basing it on the track which as I said before was a little stupid because Tinys track is full of bends but unless you know how hes hopeless at turning    Mind you I never did like the GameFAQ guides anyway The ones for Bash always insist that Dingodile and Rilla Roo are rubbish when for me they act like Crash and Cortex did in Team Racing in other words no real strengths no real weaknesses good all round Still lessons can be learnt,0,1,0
8162468756d9c87f,This School sucks the huge and juicy black DICKit has also been known for the uselessness of msmorand,1,1,1
c0f2b36e8dbdccaf,TemplateUnsigned      Crap link     I cant seem to find the code for the external link to this tk fansite about the game The site is crap and Id like to remove the link Anybody help —The preceding unsigned comment was added by   ,1,1,1
621729401505491f,Fucking idiot    Please do not make personal attacks Wikipedia has a strict policy against personal attacks Attack pages and images are not tolerated by Wikipedia and are speedily deleted Users who continue to create or repost such pages and images in violation of our WikipediaBiographies of living persons policy will be blocked from editing Wikipedia Thank you,1,1,1
92a9ad6ca6847dd1,    Your emotional you dont like it arguments like this by arguing out of two sides of your mouth by now conveniently trumpeting its always been done it this way to support your position after you have accused other editors of that is whats damaging to Wikipedia  I am not the only editor who has suggested you go about it by changing the guideline  At Wikipedia we discuss  You neither believe in the community nor improve the encyclopedia         ,0,1,0
36b671f6a233b998,HE WAS KILLED HE DIDNT DO SHIT,1,1,1
a3a05a40e747a10e, before I did anything with anyones edit,0,0,0
8ab1f07fb8d7f415,would again point out that the wording is very confusing and unclear I,0,0,0
82a59911a2a5ca8b,     You need to change your approach     If you are here to fight youll find yourself unwelcome  This you cant prove what I meant act is wearing thing  Consider this another warning    ,0,0,0
e85aad2db84d7ea8,   This evening she said the humorless didnt get it and that shows  race is still volatile and  FoxNews and yours truly are targets   She was responding to another who was kidding —   ,0,0,0
f8e88f946c9ffc59,HAHA YOUR A FAG,1,1,1
5e69c43ab120dfea,       Hello I see youve deleted my article about Luca Francesconi twice the first time you said it was without sources so I aded them but you deleted it for a second time It was a long job I was doing and it is very important for me to complete this article soon Luca Francesconi is living very famous I am his life companion and I think he deserves a good wikipedia page Please tell me what you need to let me complete my job cant you be so kind to restore what I have done so far so that I can correct it Thank you very much for your help   Claudia Tarolo  — Preceding unsigned comment added by   •    Please give me an answer Id like to comply with your requirement and complete the page My email is claudiatarologmailcom I really look forward to your answer  ,0,0,0
df39d96fceefa22e,If you were the one who edited the hollyfield school Whats wrong with SEX  Education DDD I love sex LoLoLOLol  got haxorrreeddddd pwn jooo    Joking Im an idiot,1,1,1
e9ed19a8836c2b7b,YOU ARE THE WORST YOU HAVE NO INTEGRITY,1,1,1
572d8c3de25f8199,     Flooding of   other comments     Mention of the severe flooding of  Hurricane Irene followed immediately by Tropical Storm Lee should be made as it was worse than  flooding It effected the availability of some crops in the US as well as their prices onions and pumpkins spring to mind Where I live the fields a mile from the Wallkill were under four feet of water And I dont see anything about continuing proposals for dredging by the Army Corps of Engineers to try to mitigate the flooding      The History section  paragraph begins with Settlers recognized the agricultural possibilities of the Drowned Lands almost as soon as they moved in This is the first and only reference to the Drowned Lands An explanation is in order at minimum and an article of its own at maximum The flood plain was formed from glacial activity was it not The depth of the black dirt is somewhere around  feet in places I dont know the name of the soil type but its very peaty and holds water like a sponge increasing the impact of the flooding on farmers     If only the Wallkill looked as pretty all along its course as the photograph in the article taken near Walden Unfortunately it does not    This article is much better than so many others for this area of the Hudson River Valley Congratulations   ,0,0,0
a60dcc20a9f2ea09,   That editor hasnt done much in the last year or so whew  Jimi Hendrix and Are You Experienced are now featured articles and Axis and Electric Ladyland are nearly GAs  It seems that the will is there to keep them free of BS  Except for some disruption by a banned socketpuppet in July  and a newbie recently who did the same to many other discographies the two JH discographies have been stable  Beginning in Dec  I have made substantial changes to both reformatting and adding a lot of material while weeding out a lot  Ive verified all of the information with at least one source and am confident that whatever inaccuracies are left are minor  Before a final fact checking I hope to find out if the scope and layout are suitable etc nobody else has looked at this critically  Meanwhile Ill go through the FL criteria and other FL discographies again and compare BTW I recently read a bit about the Brotherhood of Eternal LoveRainbow BridgeOwsleyLeary connection may explain some of those eccentricities —  ,0,0,0
